userId,nickname,avatarUrl,content,likedCount,time
1323807037,柏松M,http://p2.music.126.net/2O40gObreTFT9Q103MtPSQ==/109951164501547387.jpg,这个7月，希望这首歌能陪你们度过一个温暖的夏天。,37876,2019-07-01 19:02:30
1323807037,柏松M,http://p2.music.126.net/2O40gObreTFT9Q103MtPSQ==/109951164501547387.jpg,给我的新歌…一场泪热…打波广告呀，其实那首歌也真的好好听[憨笑],34428,2019-09-14 14:44:20
1300636669,夕下趴睡羊,http://p2.music.126.net/i6gO5yWf1i4wkM8kZHASHA==/109951164547507269.jpg,"烫手的烤锥栗，热腾腾的焦糖奶茶，大口呵出热气给你暖手的爱人，奶油味的羊绒毛衣和甜甜的拥抱。好想提前过冬天，一个容易变笨，适合撒娇的季节。 ​ ​​​

cr:爱口子",30775,2019-11-03 09:36:07
1343706460,越长大越孤单丫,http://p2.music.126.net/3fBpOcwUNXzH_2G5Wr36zw==/109951164517323455.jpg,我已经变得温柔了，可你却不在了。也祝你考研一切顺利！,24183,2019-10-19 16:14:01
435197433,向着光亮那方吖,http://p2.music.126.net/upOB6Rf7MRp56rqsf2I5qw==/109951163523368310.jpg,所谓世间，你不就是吗@kon-kong ,17692,2019-10-31 00:00:59
1734651684,12345667z,http://p2.music.126.net/_BPIqPL3L_o31Nw5taIh7g==/109951164544816108.jpg,一个人在家发着高烧 今年难道天蝎在渡劫吗,0,2019-12-19 17:09:38
1529355279,Lucky是我的o,http://p2.music.126.net/OEDIHNoMSEL0FW1cb-LZHg==/109951164398283927.jpg,在路上,1,2019-12-19 17:07:05
355193273,更名失败,http://p2.music.126.net/GARBRzFi4oElHynau9lpbQ==/109951164478313859.jpg,你要知道 即使我知道你心里没我 我依然爱你,0,2019-12-19 17:06:05
1875946923,为你水漫金山3,http://p2.music.126.net/ILUi2ZJg2yZ8dxCDTnTR6w==/109951164495718750.jpg,愿世间美好，与你环环相扣,1,2019-12-19 17:05:46
455868178,大头鱼__,http://p2.music.126.net/EfvA99oMmol6J-GM2JoDLg==/109951163782950328.jpg,要加油哟[爱心],0,2019-12-19 17:00:48
76475263,LYYAN995,http://p2.music.126.net/3WPFfUr23OXZqY-so3Z5NA==/109951163970669490.jpg,"祝你平安夜有人陪祝你圣诞节有人陪祝你元旦有人陪 祝你新年有人陪 祝你余生都有人陪",0,2019-12-19 17:00:42
1460661309,艾弗森伦纳德欧文布莱恩,http://p2.music.126.net/fS7ByvEvcn-5QTFlStCtqw==/109951163304413599.jpg,考研上岸,3,2019-12-19 16:54:01
298106986,-柠七啊,http://p2.music.126.net/kupZ2RYYAzVvIvGyrosh5w==/18548761162268827.jpg,此刻已皓月当空 爱的人手捧星光,0,2019-12-19 16:53:59
485286093,小二晗的toby鸭,http://p2.music.126.net/uUnWgDfW0EuW00IlAR0vCg==/109951163560567811.jpg,加油！,0,2019-12-19 16:53:50
1543584141,霓瑪yong錯,http://p2.music.126.net/H7IbSVMoJOflvpAGdONoTg==/109951163457422400.jpg,扎西诺布世间美好与你环环相扣[爱心],1,2019-12-19 16:50:56
267104996,尚寐无聪,http://p2.music.126.net/cRTYBKpXql3U3aJ6XnQhLw==/3304032444562808.jpg,但是草长莺飞读音是（zhang）不是（chang）！,1,2019-12-19 16:47:36
397007116,还好我是水瓶啊,http://p2.music.126.net/YH4jwHQ0v5qHx7hQRlycTw==/109951164565479393.jpg,好,0,2019-12-19 16:46:05
1354755343,你是灵感_,http://p2.music.126.net/dpTgzD-JDU9FSfmSpjt1iw==/109951163425185514.jpg,把考研的都赞了一遍 求上岸！！,7,2019-12-19 16:45:51
1364754065,Edisondx,http://p2.music.126.net/tm2WdFnvwjQtSWHfZjGrbA==/109951164567438280.jpg,偏偏我没有生成你爱的模样，你的爱人已在路上，我在路旁。,1,2019-12-19 16:45:16
2879233,Bob1129,http://p2.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,莫名地感动，我知他乘风破浪 去了黑暗一趟… 爱你们@尹初七@柏松M.,0,2019-12-19 16:44:33
327399580,握不紧的,http://p2.music.126.net/lWMDzxDTsl39YsUKdqhC1g==/109951163266870458.jpg,还没来得及和你分享这首歌,1,2019-12-19 16:44:25
1354755343,你是灵感_,http://p2.music.126.net/dpTgzD-JDU9FSfmSpjt1iw==/109951163425185514.jpg,求上岸！！,1,2019-12-19 16:43:58
634354903,满杯西柚去冰,http://p2.music.126.net/CdgHEzh0ewiuxzM_HsRfiQ==/109951164408462531.jpg,12月 一切好好的 拜托了[拜][拜],0,2019-12-19 16:43:30
454886287,提到你怎会不提到他,http://p2.music.126.net/IDqoHwmLB5Cy4Z65O9oQiA==/109951164526165932.jpg,所有的都愿美好,0,2019-12-19 16:41:30
403402871,C大调的民谣,http://p2.music.126.net/6IMRE5Sf8U33Haa3Qmrhcg==/109951164057832109.jpg,爱的人你在哪,0,2019-12-19 16:41:27
510352899,鱿鱼君love,http://p2.music.126.net/hSGXYpJL6ejqvC07NGI1dg==/109951164430152896.jpg,刚听到这首歌我还以为这是薛之谦唱的哈哈哈啊哈哈哈,1,2019-12-19 16:36:40
1750197014,超群111,http://p2.music.126.net/017gGHVj8Tkd87xAOTLSIg==/109951164308736662.jpg,希望这次会考一定要顺利通过,1,2019-12-19 16:35:48
387925926,璃璃璃琉,http://p2.music.126.net/WOhkCkh16qw0DC3fsOJn-w==/109951163663432133.jpg,今夕何夕，见此良人,0,2019-12-19 16:34:37
335530648,-_09,http://p2.music.126.net/Vk8EpM7xvK0a00nHk9Uv0Q==/18872017579492373.jpg,首先你别太焦虑了，得相信自己，这么多年过去站在现在这个快要突破的点上 再坚持一下可以的  祝你顺利👼,0,2019-12-19 16:33:39
278086079,劲草与疾风,http://p2.music.126.net/Em_Wmk1j2b7iCcIUJw1xHA==/1422768063050608.jpg,很好听，愿世间美好也与歌者环环相扣,0,2019-12-19 16:31:50
1680870893,世本常态_m,http://p2.music.126.net/DVJytTz2dFXazdppBzKEiw==/109951163967409802.jpg,倒计时1天，每天放松必听啊，今天竟然听着听哭了[多多难过],4,2019-12-19 16:29:23
1632115075,恐龙吃香蕉,http://p2.music.126.net/uT1nYXy7U_P94Q7u3sQpwA==/109951163593371051.jpg,加油，明年我也要加入考研复习了,0,2019-12-19 16:28:51
1553844461,有鬼i,http://p2.music.126.net/tHXIXUU4cVozhzBo-g-Bwg==/109951163942961994.jpg,第一眼就喜欢的女孩子，怎么会容易放弃,2,2019-12-19 16:26:28
1913197031,-小可耐ss,http://p2.music.126.net/ma8NC_MpYqC-dK_L81FWXQ==/109951163250233892.jpg,此时已莺飞草长.爱的人正在路上,0,2019-12-19 16:24:28
2049432217,黎慕名,http://p2.music.126.net/6HRYM06FAWcu4nOsIv4YIg==/109951164497996924.jpg,图书馆的最后一天  后天考研我要上岸,6,2019-12-19 16:24:27
357806865,森里鹿deer,http://p2.music.126.net/lU8PDNhM4zxe0t6FqjcOmg==/18716986440649340.jpg,希望我还有我的涛涛还有大壮2020考研顺利上岸❤️,6,2019-12-19 16:20:24
1776672421,阿谦不会98k,http://p2.music.126.net/tCjOjQ58BbGcgGTLTnxs9w==/109951163971362942.jpg,我管你感受？？？,0,2019-12-19 16:17:20
590538331,你可能不知道我有多喜欢你,http://p2.music.126.net/YBGYGrqSf6qzfG2k7gRPEw==/109951164551138354.jpg,"开始喜欢这首歌的时候，是那个人在我身旁坐下，夺去一只耳机笑着问我可以一起听吗？
“此时已莺飞草长爱的人正在路上，我知他乘风破浪去了黑暗一趟，只为与你相拥。”
耳机里的歌词像极了他的眉眼，里面有星星。",1,2019-12-19 16:15:51
550313635,闻忆楊,http://p2.music.126.net/350d3V5KDjDXJDzNYkf7lw==/109951164353971238.jpg,周六，考研的你就要上战场了，加油哦[多多大笑],5,2019-12-19 16:14:36
395640427,咖啡不加糖的小男孩,http://p2.music.126.net/dgE048qDbW2yiULWWZI5SA==/3420580760055833.jpg,加油💪 后天一起努力呀🤗🤗,0,2019-12-19 16:13:35
2018784119,沐柠小仙女,http://p2.music.126.net/RLeBJe4D1ZzUtltxfoKDMg==/109951163250239066.jpg,考上了没,1,2019-12-19 16:13:23
444211064,容爸爸bb两句,http://p2.music.126.net/CKU8KBchI3B-yubxmM7YFg==/109951163146717245.jpg,看来看去还是这个好听,0,2019-12-19 16:12:25
421626855,西瓜西瓜皮皮,http://p2.music.126.net/1WQwyfi8i9-XO4yv8U-TLw==/18786255673970242.jpg,感觉自己一点点都坚持不下去了，就剩一天了，很多都没复习好，怎么办啊，好想好想哭,0,2019-12-19 16:12:19
335530648,-_09,http://p2.music.126.net/Vk8EpM7xvK0a00nHk9Uv0Q==/18872017579492373.jpg,都别放弃 我可以做你的树洞 你可以和我说 我会尽能力帮助你,1,2019-12-19 16:11:18
1527351006,旧时光城南花开,http://p2.music.126.net/nTL7FDgpeAZ0tp3sv9eo-Q==/109951163417595386.jpg,客气啦，我们都是追梦人,0,2019-12-19 16:10:10
1557163577,BayekXiao,http://p2.music.126.net/ma8NC_MpYqC-dK_L81FWXQ==/109951163250233892.jpg,祝你7+,0,2019-12-19 16:10:07
1448567996,爱是贾同学,http://p2.music.126.net/5ABNfnnPbWBwAJcndZFf3A==/109951163282434057.jpg,祝有人喝了酒眼睛闪闪给你讲什么爱情,0,2019-12-19 16:09:59
369175337,半城鸢尾3,http://p2.music.126.net/_yjsCocmyDOh2Zwxzksn0A==/18795051766649847.jpg,可能一辈子也不会见了，但还是希望她一个人能过得好。真正的爱情不应该有不甘和怨恨，只有单纯的希望她过得很好。2020加油呀！,1,2019-12-19 16:09:29
2082023771,东方宾利1912,http://p1.music.126.net/XOqHbXPUbl6wreJQge5d0g==/109951164567409524.jpg,"此时，我正在路上，风雨兼程途径日暮不赏。
我会重新出现在他的生活中的，那时我会让他在人群中一眼就看见我。",1,2019-12-19 16:09:06
1843283462,爱你-就想你,http://p1.music.126.net/-d2UF-pu2c49oVGTwsolbg==/109951164441846259.jpg,在社会漂泊了很多年，经济了很多事，遇到过很多人，从去年的车祸到现在的身体出了点状况，在医院躺着的每一天我总是在回想这些年经历过的点点滴滴，人活着就好，愿你们看见的每天都开开心心没有烦恼,1,2019-12-19 16:08:04
407443676,小琦123789,http://p1.music.126.net/4bImNdMOuOk11xPkl88s4w==/18940187300100405.jpg,1月18号考雅思，不求考的多好，只求心安，对得起这几个月的努力,0,2019-12-19 16:07:57
487710341,采蘑菇的小市长,http://p1.music.126.net/28I5PPBk6V32vu2GXI15CA==/18964376556021705.jpg,加油,0,2019-12-19 16:06:22
487710341,采蘑菇的小市长,http://p1.music.126.net/28I5PPBk6V32vu2GXI15CA==/18964376556021705.jpg,我们一定行!!!!!加油,0,2019-12-19 16:05:55
1996266801,红鼻猫,http://p1.music.126.net/nOxbYDm63F8xlgucKNTcGg==/109951164510745266.jpg,"“假如生活撂倒了你败（别）墨迹，败叽歪

败咋呼，败吱声

你就趴着，也败起来￼

一直坚定不移地往前

故涌（蠕动）……故涌……故涌……

一直故涌……”",3,2019-12-19 16:05:49
101013545,圣德太纸爱妹纸,http://p1.music.126.net/-wMofFw46MFm2M9oKVcs6Q==/109951164295907461.jpg,转了一圈，原版最棒,0,2019-12-19 16:05:03
1535531326,琉睦,http://p1.music.126.net/ma8NC_MpYqC-dK_L81FWXQ==/109951163250233892.jpg,#输入想说的话题# ,0,2019-12-19 16:03:16
553898334,她听的歌,http://p1.music.126.net/fYRVlRyga-8K9_abfRvMFw==/18671906465466862.jpg,考研人，我们一起加油吖(ง •̀_•́)ง[多多比耶],4,2019-12-19 16:02:23
645099777,郭小小哥,http://p1.music.126.net/XCL_3wO8Zcl6UjH2r6QB_g==/18547661651064094.jpg,加油加油,0,2019-12-19 15:57:18
1392873013,---梵高先生,http://p1.music.126.net/Q8J7ix1ObX1fO3QzZP9_ng==/109951163948133461.jpg,"你喜欢的那个人终有一天会来找你，
走的有点慢，
你别急。
你看，
煎饼果子摊完鸡蛋抹完辣酱洒点芝麻加根油条烤肠，
还要等5分钟呢。
肉夹馍从火烧烤的酥香到烧肉辣椒葱花剁碎，
还要等10分钟呢。
就算泡一包方便面，
还要等3分钟呢。
吃一顿饭都等那么费劲，
何况等一个爱你的人。❤️",4,2019-12-19 15:57:16
327568173,宁人666,http://p1.music.126.net/W4pxFE4GAUfslT_N2yNAPA==/109951163380699851.jpg,冬天越冷的时候越能感觉到一个人的温暖,2,2019-12-19 15:57:14
406100529,iyo17,http://p1.music.126.net/XRrzYsMir6gpOn17zjN_yw==/109951163790418794.jpg,不方   相信你  一起加油(ง •̀_•́)ง,0,2019-12-19 15:57:02
478094545,瞌睡虫170502,http://p1.music.126.net/tUmGMP3u2-XJ4lWOWHo2qw==/19022650672263396.jpg,考研有点慌啊，一定要上岸呀,5,2019-12-19 15:55:07
2056547529,此时已莺飞草长_candy,http://p1.music.126.net/TOWIZJT1rP3GOwyHZXGV-Q==/109951164511775972.jpg,然后停下脚步听完再走[多多笑哭],0,2019-12-19 15:53:32
342160005,燕京大学校务长,http://p1.music.126.net/b9AVTix5e5qkv4OCb8Q0sA==/109951163994958938.jpg,是的 哈哈哈,0,2019-12-19 15:53:14
2056547529,此时已莺飞草长_candy,http://p1.music.126.net/TOWIZJT1rP3GOwyHZXGV-Q==/109951164511775972.jpg,经过一家商店听到在播放这首歌[可爱],0,2019-12-19 15:52:58
387684258,希冀6666,http://p1.music.126.net/bq_EXT0mBj3Cb9LHJVnSyQ==/109951163237561317.jpg,这首歌太治愈了,0,2019-12-19 15:52:53
1305131726,苏东坡0921,http://p1.music.126.net/mr7A8CLuaBJ7xwM0W5K5ZA==/109951163453525048.jpg,我能想到最美好的 就是在我们分别的时候 我们恰好都转过头 我们眼里含着不舍的泪光 你对着我笑,3,2019-12-19 15:52:37
2018728764,指尖_烟草香,http://p1.music.126.net/UGZ8dqVyDdqnoFVLaeX7-g==/109951164440067883.jpg,总是一无所有的时候一个人在身后的感觉真好,1,2019-12-19 15:47:08
1631129779,再無來日熬,http://p1.music.126.net/7CtvHXJid3EF5kzf9qEvFQ==/109951164498493596.jpg,这个冬天希望他不要让我等太久,1,2019-12-19 15:46:58
1773783705,傲无情雪,http://p1.music.126.net/kVItiG75mh2NvJxvqUEhOQ==/109951164306804320.jpg,一句话，忘不掉啊,0,2019-12-19 15:45:47
597735185,小黑柴1905,http://p1.music.126.net/8ZrIj1GQXcaODYlnfQW7eA==/109951164511750988.jpg,加油陌生人 后天一起努力[可爱],0,2019-12-19 15:42:29
469569612,okay丶丶,http://p1.music.126.net/Kei-3JLOi8jle2zrCq_KNA==/18968774602483815.jpg,一起加油呀，后天开始检阅，明年二月收获喜悦😀,0,2019-12-19 15:41:32
3329629,天崩地裂水倒流鬼见愁,http://p1.music.126.net/AAhvyNPYvmO8Xx1yxOqQsQ==/109951163107321828.jpg,回第一了,1,2019-12-19 15:40:42
339218710,GnYang,http://p1.music.126.net/ny-wbtL6ARfQT6qTHj_eQg==/109951162987260523.jpg,恋爱这件事，明明在一起时要两个人都点头，可分手时只要有一个人同意就够了，很奇怪，不是吗？,3,2019-12-19 15:38:45
531743300,女烬粉红折耳喵,http://p1.music.126.net/b72peI3J7kuoeHUS4EyhlQ==/109951164496782274.jpg,愿世间美好～与我环环相扣,1,2019-12-19 15:38:23
482570806,陆Laddie,http://p1.music.126.net/wcHc22FfEgjmKzy6xCbbYg==/109951163349707896.jpg,"我希望明天的四月，我的世界可以春暖花开，过去的一切都值得回味与回首
——那个话比较少的陆laddie",0,2019-12-19 15:38:06
482570806,陆Laddie,http://p1.music.126.net/wcHc22FfEgjmKzy6xCbbYg==/109951163349707896.jpg,看了汤老师的视频，又回到这首歌留个言，算是对自己考研的纪念，无数次的崩溃，最后，可不能再崩了，白岩松说，一个人的一生中总会遇到这样的时候，一个人的战争。这种时候你的内心已经兵荒马乱天翻地覆了，可是在别人看来你只是比平时沉默了一点，没人会觉得奇怪。 这种战争，注定单枪匹马，,0,2019-12-19 15:35:48
2034567038,sankesu智,http://p1.music.126.net/4fOfgq_qEOkncMxwJcJ1hw==/109951164567123021.jpg,  看来你正在尝试异地恋 ,0,2019-12-19 15:32:05
2034567038,sankesu智,http://p1.music.126.net/4fOfgq_qEOkncMxwJcJ1hw==/109951164567123021.jpg, 在这儿呢 ,0,2019-12-19 15:31:45
1474082620,柯夕648,http://p1.music.126.net/-UzN_Tj2AhzwByhjPwXylg==/109951163458244789.jpg,笔友给我发过手抄版的这首歌，大家觉得我要发多少评论，我笔友才会知道这条评论是我~,2,2019-12-19 15:31:25
1844528771,一抹无邪------,http://p1.music.126.net/Fd_vyJSNJ549-OhSU04NnA==/109951164050100436.jpg,加油,0,2019-12-19 15:27:58
117746146,MENGLlYOUNI,http://p1.music.126.net/3wIpxggQTQJ37kd2_WUNtQ==/109951163041901464.jpg,我决定了，这首歌我会用来求婚的时候唱！[钟情][钟情][钟情biubiubiu！,2,2019-12-19 15:27:28
474471114,谭妹要努力,http://p1.music.126.net/c6kUCENBho0KPG35Yv2u_w==/109951164542991116.jpg,冬天来了这么久 你在哪呢,1,2019-12-19 15:27:09
336847655,徐大头的头头,http://p1.music.126.net/wzfM89STlCWfctlB5Eivew==/109951164541895904.jpg,你走之后我感觉人间不值得,1,2019-12-19 15:26:27
442992428,元气考研少女,http://p1.music.126.net/P3xTcu_QmTgH1DG24VUpMg==/109951164134742915.jpg,一起加油[多多大哭][多多大哭]我都还在发烧就要考试了,0,2019-12-19 15:22:29
1482628612,渣渣果冻,http://p1.music.126.net/cO6SZd4Rmkix2IhGKnEqEw==/109951163341652343.jpg,冬天到了，爱的人还在路上吗,1,2019-12-19 15:22:08
426469987,没事就背单词,http://p1.music.126.net/4kovW_RVM_56REHgSTefoQ==/109951164521803559.jpg,后天考试，坚持了那么久，有点紧张又有点如释重负,4,2019-12-19 15:21:49
420249054,翎羽翼0,http://p1.music.126.net/5pQ0ds9S69EpGmO4lW-cMw==/18740076185811236.jpg,这首歌陪我度过考研最后几天，也希望世间的美好在21 22号与我环环相扣，给我带来好运吧[吐舌],4,2019-12-19 15:21:31
292279363,Wingwingingng,http://p1.music.126.net/J_J31Fmezp_Y7W68K86bYw==/3442570910444513.jpg,愿世间美好与Season环环相扣，我与你十指相扣[吐舌],2,2019-12-19 15:20:45
609019487,小木的兮悦,http://p1.music.126.net/OuhMt_Trt85dbqYzP2B3ww==/109951163750856587.jpg,😄哈哈哈哈哈！是27岁的大朋友了[吐舌],0,2019-12-19 15:17:47
1363563204,开公交的老司机,http://p1.music.126.net/cZx9pbvysTH3IYT4v2LiHA==/109951163134651841.jpg,初七好有才气啊爱死了,0,2019-12-19 15:16:46
2058344595,1少女香气,http://p1.music.126.net/XWS258FclXsvDS8Cjp2Bng==/109951164566117042.jpg,额额,0,2019-12-19 15:16:44
112371643,蔚海逸梦,http://p1.music.126.net/RLeBJe4D1ZzUtltxfoKDMg==/109951163250239066.jpg,不知道这首歌要占榜首多长时间,1,2019-12-19 15:15:29
1364158646,咚咚1咔咔,http://p1.music.126.net/q-_ixC0NH9E54e71W_MR1w==/109951163373366141.jpg,现在是2019年12月19日，希望2020年草长莺飞的时候你还在     把爱留给李玥含,1,2019-12-19 15:13:45
363390084,考尔菲德R,http://p1.music.126.net/5KT7Ma8FCabYJR_nVYFtTQ==/109951164536436317.jpg,情歌会唱几百首，却没有女朋友,1,2019-12-19 15:10:01
71939222,大龄男子的挣扎,http://p1.music.126.net/8oZqlXTr-elbL60JIYEQcA==/109951164282308691.jpg,加油,0,2019-12-19 15:08:25
1302104259,啦啦噜啦mo,http://p1.music.126.net/ZayUkW9S_isJveWes24MVA==/109951163677218820.jpg,加油，加油哦～,0,2019-12-19 15:07:41
1363563204,开公交的老司机,http://p1.music.126.net/cZx9pbvysTH3IYT4v2LiHA==/109951163134651841.jpg,呸呸！会很如意的,0,2019-12-19 15:06:47
1562168745,伊人9627,http://p1.music.126.net/0YKwh_vKqXrJOZ_sQs0U7Q==/109951164567345116.jpg,穿越人海，只为与你相拥，愿异地恋都能有结果,1,2019-12-19 15:06:08
1390726115,杏暖妈,http://p1.music.126.net/MrhTJQqmptu0Gd5drzPL1Q==/109951163176502780.jpg,加油，努力过后你期待的总会到来,2,2019-12-19 15:05:13
348284172,禮和夢,http://p1.music.126.net/Aqx4j6d3KAW0VKeB43QuyQ==/109951163244565192.jpg,好好听的旋律的 唯一的就是那句  皓月当空 的音调 听得我尴尬死了。。,2,2019-12-19 15:03:26
379176818,the-truth_that,http://p1.music.126.net/aK6OQhnUJOARaBUvwq66BQ==/109951163768023301.jpg,莺死了，草枯了，爱的人就没有过。别等了注孤生。穿越人海只为给你上贡,2,2019-12-19 15:00:00
335144779,为了梦想努力搬砖jk,http://p1.music.126.net/q1JH0YrRqVJ0sXCpSQjFHw==/109951164566034581.jpg,美好到你无法想象，但是前提你要坚持，加油，不管现在遇到了什么，有句话叫，吃得苦中苦方为人上人，这句话没错，加油，坚持,0,2019-12-19 14:59:22
334100037,萌面大-叔,http://p1.music.126.net/AWek0zc1AKRH1oLhiZaQkA==/18870918067854535.jpg,太难了,1,2019-12-19 14:59:17
2081251622,郭欧尼455,http://p1.music.126.net/ma8NC_MpYqC-dK_L81FWXQ==/109951163250233892.jpg,加油啊，努力过不后悔不遗憾,2,2019-12-19 14:58:49
1333086984,Dexter-n,http://p1.music.126.net/ghTXKU2F0wucq5EHnTspeg==/109951164509149394.jpg,哈哈哈哈哈哈,0,2019-12-19 14:56:53
2081984031,小倩儿_VInE,http://p1.music.126.net/RLeBJe4D1ZzUtltxfoKDMg==/109951163250239066.jpg,加油[强],0,2019-12-19 14:56:42
2049129097,留言写满墙,http://p1.music.126.net/vqZrT2djWhsUuGQ2iX_mkw==/109951164515541767.jpg,[呲牙][呲牙][呲牙]谢谢你呀,0,2019-12-19 14:56:42
1527351006,旧时光城南花开,http://p1.music.126.net/nTL7FDgpeAZ0tp3sv9eo-Q==/109951163417595386.jpg,祝:马到成功，旗开得胜！,0,2019-12-19 14:55:54
1834861300,泷谷源治bio,http://p2.music.126.net/rP-PYUS1GO3ZqKJ5L5BNqA==/109951164436664837.jpg,真好，过了,0,2019-12-19 14:55:05
1790369574,坐拥千千晚星,http://p2.music.126.net/60zcGXeD4q-X-iYdsmr-4A==/109951164487945224.jpg,那个男孩的出现让我觉得人间值得,1,2019-12-19 14:54:59
2049129097,留言写满墙,http://p2.music.126.net/vqZrT2djWhsUuGQ2iX_mkw==/109951164515541767.jpg,后天考研，好紧张来听歌放松一下,7,2019-12-19 14:52:53
468341207,心心心的宇宙_,http://p2.music.126.net/_rNPuFRw3AyASAh0Y-RR4A==/109951164289748575.jpg,加油,0,2019-12-19 14:52:02
546172257,一颗水蜜桃55,http://p2.music.126.net/CZo9-vik_qV-dO6sr7B1-w==/109951164566486648.jpg,郑天昊 愿世间美好与你环环相扣 只是与你双手紧握的人不是我,3,2019-12-19 14:50:50
546172257,一颗水蜜桃55,http://p2.music.126.net/CZo9-vik_qV-dO6sr7B1-w==/109951164566486648.jpg,加油,0,2019-12-19 14:49:49
439588434,苏十七lh,http://p2.music.126.net/0v008CiKZo9snFeOjJ_QXw==/109951163200462835.jpg,我甚至嫉妒偶尔落在你肩上的落叶，它该如何的幸运。,3,2019-12-19 14:49:34
334100037,萌面大-叔,http://p2.music.126.net/AWek0zc1AKRH1oLhiZaQkA==/18870918067854535.jpg,又有一个男孩子出门在外没有保护好自己,1,2019-12-19 14:49:34
334100037,萌面大-叔,http://p2.music.126.net/AWek0zc1AKRH1oLhiZaQkA==/18870918067854535.jpg,哭着也要嫁给他,0,2019-12-19 14:48:43
61508027,夜幕弥漫思念,http://p2.music.126.net/TRQjHh9SIPidN1lT_0teSg==/7864806674152133.jpg,加油鸭,0,2019-12-19 14:46:36
296478914,忘川河后的彼岸花,http://p2.music.126.net/BoWjCavZQXxS03XZmnL38w==/109951164567429037.jpg,后天考试！！！坚持了一年多，一定要加油，一定不负期望！！！,11,2019-12-19 14:45:10
1778004332,Www1锦,http://p2.music.126.net/NAp7fewrv-T573ZeaXO3BA==/109951163897379103.jpg,加油鸭一定可以！,1,2019-12-19 14:41:22
352738600,Y丰富,http://p2.music.126.net/WStYK01yeRqUMdLU1qu-mg==/3265549608012935.jpg,这两天才无意间听到这首歌，虽然后天就上考场了，但我还很感谢在考研这场艰难的旅途中遇见这首歌。愿我们都世间美好，环环相扣!,0,2019-12-19 14:40:59
1388537283,人在酒途1906,http://p2.music.126.net/h5tbxc9mWE8UN1jTYzwn9w==/109951164358030385.jpg,人生匆匆几十年，在这几十年中，你会遇到形形色色的人。但是能让你付出全部真心和爱的人只有一个，他或许不是那个能给你婚礼的人，但是有些人说不清哪里好，但就是谁都替代不了～,1,2019-12-19 14:38:26
1857938340,躺了趟浑水,http://p2.music.126.net/1RMWN3qBVjqVLSRVX24CgA==/109951164567294006.jpg,如果顺利的话，我会笑着嫁给一个很爱我且我爱的人，如果不顺利的话……,2,2019-12-19 14:38:01
2081948895,jeanie禾苗,http://p2.music.126.net/RLeBJe4D1ZzUtltxfoKDMg==/109951163250239066.jpg,愿世间美好与你环环相扣,1,2019-12-19 14:32:31
1361761598,訑猼,http://p2.music.126.net/uymS_zvYQD0pMvJU0fEsog==/109951164039586330.jpg,加油,0,2019-12-19 14:30:55
